Epoch 316, Average Loss 0.0
Epoch 317, Average Loss 0.0
Epoch 318, Average Loss 0.0
Epoch 319, Average Loss 0.0
Epoch 320, Average Loss 0.0
Test Loss: 0.0
Epoch 321, Average Loss 0.0
Epoch 322, Average Loss 0.0
Epoch 323, Average Loss 0.0
Epoch 324, Average Loss 0.0
Epoch 325, Average Loss 0.0
Epoch 326, Average Loss 0.0
Epoch 327, Average Loss 0.0
Epoch 328, Average Loss 0.0
Epoch 329, Average Loss 0.0
Epoch 330, Average Loss 0.0
Test Loss: 0.0
Epoch 331, Average Loss 0.0
Epoch 332, Average Loss 0.0
Epoch 333, Average Loss 0.0
Epoch 334, Average Loss 0.0
Epoch 335, Average Loss 0.0
Epoch 336, Average Loss 0.0
Epoch 337, Average Loss 0.0
Epoch 338, Average Loss 0.0
Epoch 339, Average Loss 0.0
Epoch 340, Average Loss 0.0
Test Loss: 0.0
Epoch 341, Average Loss 0.0
Epoch 342, Average Loss 0.0
Epoch 343, Average Loss 0.0
Epoch 344, Average Loss 0.0
Epoch 345, Average Loss 0.0
Epoch 346, Average Loss 0.0
Epoch 347, Average Loss 0.0
Epoch 348, Average Loss 0.0
Epoch 349, Average Loss 0.0
Epoch 350, Average Loss 0.0
Test Loss: 0.0
Epoch 351, Average Loss 0.0
Epoch 352, Average Loss 0.0
Epoch 353, Average Loss 0.0
Epoch 354, Average Loss 0.0
Epoch 355, Average Loss 0.0
Epoch 356, Average Loss 0.0
Epoch 357, Average Loss 0.0
Epoch 358, Average Loss 0.0
Epoch 359, Average Loss 0.0
Epoch 360, Average Loss 0.0
Test Loss: 0.0
Epoch 361, Average Loss 0.0
Epoch 362, Average Loss 0.0
Epoch 363, Average Loss 0.0
Epoch 364, Average Loss 0.0
Epoch 365, Average Loss 0.0
Epoch 366, Average Loss 0.0
Epoch 367, Average Loss 0.0
Epoch 368, Average Loss 0.0
Epoch 369, Average Loss 0.0
Epoch 370, Average Loss 0.0
Test Loss: 0.0
Epoch 371, Average Loss 0.0
Epoch 372, Average Loss 0.0
Epoch 373, Average Loss 0.0
Epoch 374, Average Loss 0.0
Epoch 375, Average Loss 0.0
Epoch 376, Average Loss 0.0
Epoch 377, Average Loss 0.0
Epoch 378, Average Loss 0.0
Epoch 379, Average Loss 0.0
Epoch 380, Average Loss 0.0
Test Loss: 0.0
Epoch 381, Average Loss 0.0
Epoch 382, Average Loss 0.0
Epoch 383, Average Loss 0.0
Epoch 384, Average Loss 0.0
Epoch 385, Average Loss 0.0
Epoch 386, Average Loss 0.0
Epoch 387, Average Loss 0.0
Epoch 388, Average Loss 0.0
Epoch 389, Average Loss 0.0
Epoch 390, Average Loss 0.0
Test Loss: 0.0
Epoch 391, Average Loss 0.0
Epoch 392, Average Loss 0.0
Epoch 393, Average Loss 0.0
Epoch 394, Average Loss 0.0
Epoch 395, Average Loss 0.0
Epoch 396, Average Loss 0.0
Epoch 397, Average Loss 0.0
Epoch 398, Average Loss 0.0
Epoch 399, Average Loss 0.0
Epoch 400, Average Loss 0.0
Test Loss: 0.0
Epoch 401, Average Loss 0.0
Epoch 402, Average Loss 0.0
Epoch 403, Average Loss 0.0
Epoch 404, Average Loss 0.0
Epoch 405, Average Loss 0.0
Epoch 406, Average Loss 0.0
Epoch 407, Average Loss 0.0
Epoch 408, Average Loss 0.0
Epoch 409, Average Loss 0.0
Epoch 410, Average Loss 0.0
Test Loss: 0.0
Epoch 411, Average Loss 0.0
Epoch 412, Average Loss 0.0
Epoch 413, Average Loss 0.0
Epoch 414, Average Loss 0.0
Epoch 415, Average Loss 0.0
Epoch 416, Average Loss 0.0
Epoch 417, Average Loss 0.0
Epoch 418, Average Loss 0.0
Epoch 419, Average Loss 0.0
Epoch 420, Average Loss 0.0
Test Loss: 0.0
Epoch 421, Average Loss 0.0
Epoch 422, Average Loss 0.0
Epoch 423, Average Loss 0.0
Epoch 424, Average Loss 0.0
Epoch 425, Average Loss 0.0
Epoch 426, Average Loss 0.0
Epoch 427, Average Loss 0.0
Epoch 428, Average Loss 0.0
Epoch 429, Average Loss 0.0
